theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,costs1,costs2,effects1,effects2
998.6545673296,0.0912172289,2.6871351845,720.6943010725,0.5034365263,0.3283107482,2.7500909354,0.4298350412,-0.1010359519,0.4269634683,1499.6318786431,0.0807518544,4.3196165067,0.5774956865,0.32239144,2.2818963279,0.1750225346,-0.0999097917,0.6798611773,1175.3061276583,1751.0223339022,0.4360024845,0.4129543275
999.169229216,0.1061984306,3.1290558709,321.8283194633,0.685418767,0.5457096382,2.9686614819,0.2658810045,-0.1186233734,0.6472204134,1500.3599279929,0.0604491189,6.3667818519,0.7493144779,0.2568180639,2.1328063778,0.1084974582,-0.0921650298,0.6973371368,1106.1130445794,1624.2208197105,1.0899838957,0.4034587712
1000.8330463694,0.1039813223,5.1551728341,-102.8370626494,0.7831773331,0.1305944086,3.4942928304,0.2768475762,-0.1375183602,0.6033374817,1500.1251197704,0.067072472,5.0266892632,0.9258481,0.1816910733,4.0878905108,0.2085696896,-0.111900561,0.6623903193,945.7080937059,1465.4533496103,0.3344212729,0.6721985644
998.9302414382,0.0998116193,3.6757002063,518.3702263767,0.7023497876,0.4807478596,2.4912948941,0.2076353772,-0.0964493756,0.6489473564,1500.8277601917,0.0977818339,7.2419982837,0.7717109257,0.326949078,2.5986214563,0.267061605,-0.0806397812,0.8032194815,1189.108660616,1867.9043129775,0.8281975702,0.6383606704
1000.2134233146,0.10680856,3.7915296826,251.5701199187,0.7223733119,0.2150856594,4.1408323408,0.2172831213,-0.0840388525,0.7175796981,1499.9884759356,0.0853497189,5.2878211627,0.9543841305,0.2567459877,3.8705827731,0.1931477342,-0.1259941748,-0.0066657259,1102.0912277783,1613.5256056111,0.6302668166,0.9485877394
999.5423131432,0.1457997824,5.1638347896,740.4014572114,0.8809568927,0.4082773947,3.8451760536,0.3363277375,-0.1107965857,0.1020398438,1500.3979306937,0.0713532042,6.9753243789,0.968976699,0.2561631658,5.2059677048,0.2629714241,-0.1002327224,0.6824215214,1556.9801964039,1868.9044318722,1.3792104611,1.2742177028
1000.1545051039,0.1134607618,7.2357315287,-223.8235029756,0.5853395625,0.3132529797,2.3033388886,0.4852956741,-0.0810657682,0.6956735866,1497.1287557217,0.065167675,7.608411227,0.7001206804,0.2098913447,1.9207852655,0.1929342449,-0.1112373384,0.1531475629,816.4017631671,1386.1520336258,0.3949703474,0.2789712195
1001.9156470123,0.0936685931,3.4410568918,489.4741975672,0.6339466563,0.301840188,2.860036582,0.2735541118,-0.0976949506,0.8300261337,1500.2723382528,0.0769875619,6.2425310246,0.7627089747,0.328216845,3.1357555215,0.2524209368,-0.0932224821,0.2949195286,1159.6824603055,1735.5122883978,0.5250873243,0.7780461719
999.9090801758,0.0882555038,2.5323893637,668.476433723,0.5975216029,0.3187926218,3.1906549283,0.1449085359,-0.1014599737,0.4685152811,1500.4584468748,0.0713781155,4.7656056065,0.8478002908,0.3172133743,2.2262958828,0.1949870556,-0.0825669351,0.8674584044,1149.3117576488,1727.8473552808,0.6008851237,0.584760114
1001.2298704869,0.1063493855,4.5970024339,503.9497463401,0.6567142332,0.2830639532,2.9729009444,0.1183758883,-0.1163205114,0.4852858067,1502.4148537218,0.0669351868,8.0773045878,0.6796131598,0.2248618615,1.4807490116,0.1728898434,-0.0662486273,0.3254884751,1247.6050475247,1774.8782530601,0.5459567156,0.2225586498
1001.3255974764,0.0852938721,5.5045986925,131.4115797288,0.6612282753,0.1951879425,2.6469702127,0.4340460989,-0.1092154509,0.6464134957,1498.4876970576,0.0712139936,5.3188993166,0.6993204947,0.2828049155,2.5391521359,0.3205454491,-0.102186541,0.2089037655,1063.0244560319,1548.2637833604,0.3109850639,0.4953286185
1001.2918482532,0.1237088433,4.6610808754,378.7749059117,0.6190729334,0.3503701858,2.7579252093,0.0620663964,-0.1187597346,0.4828963954,1500.0091251824,0.1115187432,5.0222439532,0.7448345113,0.2814482974,2.265490514,0.1853854675,-0.1245663057,0.3285052865,1219.6998692349,1712.1512281473,0.5946475128,0.4673341238
1001.2972111632,0.1123762611,4.3221195175,439.2924241119,0.6207738065,0.2296149486,2.6889592553,-0.0194325653,-0.0670562048,0.7226074622,1498.7650458759,0.1136394888,6.4069773691,0.7758428687,0.2855177872,3.2235421784,0.0817955442,-0.0932718544,0.4888628396,1214.6631368146,1818.6075486311,0.3842230282,0.7103395531
1001.6872331357,0.0981016908,4.0744553302,798.6965197044,0.7864029029,0.4533294458,3.9676256488,0.4083577742,-0.0856350177,0.4012257088,1501.2059695621,0.0662259237,6.546912139,1,0.288183836,4.2873596132,0.1252513472,-0.0860226448,0.5667444689,1320.9349832301,1847.5010558436,1.400426173,1.2294413784
1001.2723031298,0.0929786426,7.4472464631,420.0396288176,0.5210716664,0.2738148213,2.2540387523,0.2281017579,-0.097141094,0.678049423,1500.8340363372,0.0372493065,6.2006752721,0.5962136931,0.2629045216,1.2309870912,0.1508193989,-0.1144428673,0.6325860733,1292.1223876471,1597.8509479821,0.3065755584,0.1820353081
1000.0498592971,0.0698294725,3.0538749968,366.9043666155,0.8229305253,0.4697328505,3.5051513228,0.3138081654,-0.0753509887,0.2858618367,1500.5997053062,0.0620392651,5.5194080174,0.8056414522,0.2684148738,4.0492775005,0.2392668177,-0.0797520414,0.5885977644,1078.2923915853,1626.2351048387,1.3481831181,0.8644090321
1000.6304415371,0.0871935582,0.6540833823,310.1693257679,0.7051860951,0.2719915654,2.8922130797,0.3690065028,-0.1144761593,0.4733537315,1501.2217213679,0.0729981149,4.1686658209,0.8331802244,0.3488335555,4.3245513269,0.2637507114,-0.1134840689,0.3913812637,1018.3199743068,1595.6077194071,0.534744355,1.245178244
998.7160373064,0.0792557348,6.5295238615,421.7023759106,0.6295263081,0.5916675668,2.3252326472,0.3038625141,-0.1118360861,0.7500646896,1499.6248932769,0.0587184238,6.0637242173,0.7259384429,0.3448574769,2.3302342616,0.2234340647,-0.0863217576,0.675462386,1216.947949412,1649.7730061572,0.8405908052,0.5703354024
999.8287068041,0.1011650867,4.9909787128,415.5777560589,0.7049365325,0.148021945,2.617082005,0.4797907859,-0.0956058256,0.6466788877,1500.8875391651,0.0749743999,6.6421134384,0.8583688398,0.2992497899,3.7125719661,0.1728027551,-0.0787388216,0.1703575534,1209.6592327828,1707.8404698326,0.2434185653,0.9513181571
1000.7395099488,0.1183541791,4.3403978879,705.7303768346,0.6686733204,0.4219617217,3.9034093774,0.2156556745,-0.0859126985,0.6994885564,1501.494115212,0.0753987339,5.5002655429,0.8644427947,0.2168515641,4.1330593171,0.2524273576,-0.1269808755,0.4432790089,1363.2761891144,1794.1697179408,1.088404882,0.7605572051
1000.6519852093,0.0868286957,8.6067148436,489.6277561757,0.8613771058,0.2098057465,3.6003672514,0.2657354107,-0.1108935371,0.3000502333,1498.5820732408,0.0560968553,5.3579175378,0.9101349815,0.2124761093,3.2042306553,0.2373238243,-0.1130997125,0.3364448248,1366.5556175176,1645.7457298461,0.6418231083,0.6106097379
998.3774178906,0.1379979249,2.0687367771,283.0145007768,0.6761483395,0.3475182216,3.5802796505,0.4270239292,-0.1083532059,0.2015686285,1498.0968917634,0.0622356306,7.4194599528,0.7097916042,0.2628169028,3.239432702,0.1223359011,-0.091982375,0.6273192032,1079.1727887933,1628.7801872342,0.8319456978,0.5972416577
1000.7385920464,0.0978478564,7.1320401721,284.816196026,0.5541727612,0.1398722833,2.8718243804,0.1314175132,-0.0845669441,0.5782947913,1498.7447149566,0.0938585787,6.7521380226,0.7327194611,0.3384244031,1.7986569308,0.175046195,-0.1037507107,0.439557388,1199.4989537022,1679.2458621265,0.2161779751,0.4380303471
1001.4528982997,0.1242870567,4.8727796164,657.7272033164,0.4973280501,0.3582142423,2.1518335418,0.1461054928,-0.0826811513,0.6623711411,1499.1536553734,0.0553800328,4.6561272502,0.527197511,0.2234457346,1.5231457276,0.1063834031,-0.1245316215,0.1071894478,1399.7879074403,1668.7528767582,0.3753475691,0.1780065639
1001.8260494386,0.1099138875,4.8828281473,142.7193624226,0.7600499439,0.3882103992,4.116582618,0.3168399787,-0.1139030802,0.4121986268,1499.7456748885,0.0679988593,6.5725296634,0.9076706672,0.2227573929,4.1081926524,0.2279218149,-0.0715336089,0.326767204,1078.4221930716,1563.5304574058,1.1997600968,0.8253092809
999.4571343676,0.0988016062,3.1885600592,351.3183934782,0.7781061444,0.3876832804,3.4620019886,0.3283253604,-0.1222097392,0.5460437356,1498.3009943675,0.0495690044,6.0081926276,0.9154811351,0.3462088314,4.9578143615,0.2376536505,-0.1121499653,0.5208776485,1110.1346735961,1602.9306828315,1.0224334038,1.5574847572
1000.3004687839,0.0792917397,5.5041033371,512.5607895986,0.7593601118,0.306683587,3.5700073236,0.3288965998,-0.0833862199,0.5919678179,1497.8380357575,0.1020529872,5.241548101,0.8387876952,0.3174625338,2.660860982,0.2154397098,-0.1226075424,0.712862463,1223.9973378438,1772.0148192303,0.8151600451,0.6897138904
998.6538433725,0.100774879,2.3319840531,451.2895166142,0.7418189705,0.4023977403,4.0453772066,0.2988503646,-0.1248929217,0.2490887051,1500.0162791017,0.0798259309,7.282814691,0.8795704608,0.3018548935,3.9248517043,0.1806200243,-0.1364314912,0.2296431545,1104.7093216466,1762.3768073776,1.1982734305,1.0363995935
999.8559883076,0.0765089088,4.9952117742,-55.2677981002,0.6492574793,0.1329210272,2.376368681,0.0763013325,-0.108003332,0.5175930133,1500.1525605667,0.0740377445,6.3428656381,0.8333575719,0.2709725913,3.4356468347,0.2450780275,-0.0998211828,0.7285564528,978.7338405855,1474.1981689188,0.2008151689,0.7580042804
999.8341682552,0.0882183931,8.407625515,511.6011835979,0.7087452401,0.2590442638,3.4254062213,0.3788012957,-0.1119027865,0.4099395868,1498.3517343438,0.0324680503,6.5501719968,1,0.328962325,2.5500125858,0.1338417439,-0.09817588,0.6751779625,1379.2924562747,1607.1546301169,0.6115153163,0.8299862097
999.6478338296,0.040852229,2.4054460945,332.9961065097,0.7848478926,0.1697010758,2.8449362959,0.1685072101,-0.1008545876,0.5568333832,1500.1829908025,0.0358920492,5.425010377,0.9024894707,0.3001083883,3.2149550375,0.2264016847,-0.0760452521,0.302717659,1032.3706401594,1565.0222408992,0.3694525027,0.8655415845
1000.4614647379,0.0819299688,4.6452891663,728.5415323693,0.7486322182,0.3356246436,2.7331319182,0.2694549776,-0.0938153743,0.662962556,1496.3611143392,0.0598757547,5.9826024066,0.8633271274,0.2902615696,2.052186231,0.2533286923,-0.0681456784,0.740525298,1277.7359183471,1757.3340415807,0.6699661009,0.5014748802
999.535467508,0.115620711,2.7848346477,714.0277673649,0.7554743343,0.411068223,2.9332945674,0.0567231113,-0.097657436,0.313205066,1498.9950776289,0.0639253449,6.6622569342,0.9020220073,0.2976205118,3.1766920873,0.1118326283,-0.1125318197,0.4381823701,1229.4413853846,1803.0902731698,0.9092040261,0.8473011501
998.901841862,0.1317772819,7.617379559,816.3956527534,0.7818645456,0.3439185379,3.5237142364,0.0696573316,-0.1018940319,0.839490307,1500.7102898276,0.092091072,7.9825030047,0.8807879603,0.3212853544,5.0734604374,0.1284012995,-0.0951997421,0.2865911294,1818.3978169634,2100.8568241372,0.9415602715,1.4322062843
1000.4202641228,0.0931129287,6.6074194372,273.4748034425,0.7605873168,0.2969845612,3.4501458712,0.3327894102,-0.1005442694,0.6490843685,1499.7207653448,0.0877271244,6.5504190407,0.9446768652,0.323165338,4.0060580883,0.1729362228,-0.1136826289,0.60593397,1168.6718560829,1656.8729041311,0.757609825,1.2110841607
1000.0675464904,0.1220664291,9.1311974254,376.710830357,0.5733299024,0.2426486608,2.9388647817,0.1353918634,-0.0953061525,0.6298494928,1502.3555024718,0.0728256466,5.6265636603,0.8960858816,0.2274703511,3.1804129144,0.2240306902,-0.1083471362,0.5581628614,1419.9542084619,1656.715830354,0.4007208312,0.6347246767
999.3317605709,0.0988461364,1.5687550145,74.6238485231,0.6569034008,0.1448762246,2.864222881,0.2616484895,-0.0808140551,0.3058181906,1498.5622081442,0.0723952064,6.1901838063,0.7300858998,0.2256135332,3.4490156134,0.2184281652,-0.1141934053,0.620679531,1010.9033354125,1532.0041123282,0.2661207007,0.552630755
1000.7795017356,0.0899168307,4.1034668959,364.5920352847,0.7557720419,0.1760390941,4.073350951,0.2036161888,-0.0883289515,0.5088239681,1497.9414667367,0.0876647064,4.683126142,0.904829891,0.2518728321,4.2108192722,0.1748239973,-0.1060702629,0.8524720736,1135.3032941236,1647.6228595066,0.5327894079,0.9438464924
999.3029990581,0.0884819651,6.573279836,247.6828409656,0.8049298008,0.3210764914,3.8658544406,0.0790382298,-0.1014523784,0.3359659394,1499.6772591794,0.0868134654,7.4461680771,0.9115495576,0.330334384,3.6664585497,0.1345599197,-0.1215943925,0.6529931472,1143.3594799288,1659.7862971935,0.9964130433,1.0933458266
999.902772685,0.0976182293,7.9841092931,1.1389365876,0.729214527,0.3827800456,2.8431820451,0.2547701307,-0.1043467953,0.3890781687,1499.40270392,0.0989445932,6.5388375463,0.8141134864,0.1981879736,2.7928193288,0.269596695,-0.0860176336,0.6488062454,1000.7904537248,1500.1395760985,0.7832704791,0.4355685607
998.1526513731,0.137012308,4.8676013026,272.4488920395,0.9383075616,0.2433502091,3.2191663458,0.2383038226,-0.0919687216,0.7030535762,1500.3117999971,0.0588515024,6.7182018814,0.9058641914,0.2720910261,3.6105438667,0.2062206067,-0.1360412108,0.4978852802,1179.8546176064,1608.0316277795,0.7196474123,0.8759499655
999.0044658779,0.0986503011,2.9093958499,274.4919291512,0.5469099601,0.2628146081,2.8216066936,0.2393120741,-0.1097303212,0.7027859314,1501.2138017808,0.0873441437,5.8105178279,0.6567375938,0.3681636594,2.1666788642,0.236136204,-0.0871410248,0.1112206696,1077.7871565924,1640.5224920425,0.3871112417,0.5215859956
1000.6938320076,0.1497676509,1.6006941513,314.9675217074,0.7634536114,0.5027705009,2.5355576966,0.220633053,-0.0700976728,0.5781198583,1499.9002876426,0.0609277368,6.2445862577,0.738856215,0.1867521679,2.9334056636,0.1562971952,-0.1036524295,0.4702660786,1076.201689794,1619.7355107305,0.9643122994,0.3971415284
1000.5147075168,0.0985276708,6.8853464273,553.2147116774,0.6937624068,0.3123511054,2.2392320534,0.217350113,-0.0891222717,0.8551826804,1499.4497121146,0.0583398825,6.2385294917,0.7022653795,0.3441563676,2.1475142295,0.1918102161,-0.0785809829,0.8912065246,1375.8139891348,1700.7950154433,0.4686703686,0.5055979549
1001.1757781141,0.0970785214,10.5272648818,445.5350751728,0.7269086841,0.3837175575,3.004853779,0.1883628196,-0.1043957774,0.1900942109,1499.4782367812,0.1108497734,5.9657759255,0.6422127517,0.2917893848,3.4982768197,0.1626067526,-0.0676016443,0.2828887845,1456.499842169,1794.1127694055,0.8343986611,0.6524354644
999.3856811971,0.0738153537,7.2663162221,452.4248219066,0.6651426577,0.3794092098,2.819289974,0.1607932622,-0.0735854222,0.6553458349,1499.0908035839,0.0628540972,5.0387250643,0.7878207799,0.2478020167,1.9391170235,0.2180520251,-0.0976766185,0.8714722316,1242.050838388,1642.3757874026,0.7037254642,0.3600002387
1000.6755702893,0.0795426678,6.7327578286,392.2586664175,0.7488272826,0.2839331123,3.2565502133,0.1590251736,-0.103229645,0.6169089112,1500.9176793366,0.0646083603,6.8797723431,0.8560955155,0.3358754384,3.4304589666,0.2059914115,-0.0689883733,0.4326133093,1210.7463725144,1675.2730518103,0.6822702379,0.9802512947
1001.4962670418,0.0834280774,6.9295968843,478.1418779011,0.5803256548,0.3019376537,3.3021079839,0.4029530681,-0.1062471048,0.7179295768,1498.6228918463,0.0617321168,6.5026271497,0.7701308342,0.3174227519,1.0999818869,0.2253731531,-0.0972594258,0.7494238978,1277.9210576716,1690.55905342,0.5478660857,0.2524712061
1001.8836301929,0.0700182229,4.849686452,541.8737241314,0.8257427429,0.3142575803,3.3201487666,0.3222779901,-0.0921425134,0.6061556186,1499.0501496897,0.0877465456,6.3846040394,0.9441609313,0.2126512792,2.4895511891,0.22431754,-0.091401907,0.5172400726,1185.8857545444,1802.6224131191,0.84356495,0.4892396938
998.7350896039,0.09652047,4.7733663552,798.9871546774,0.6170885832,0.3711691718,3.2172910314,0.258438132,-0.1079437263,0.6373056633,1499.6427270059,0.0545530544,6.0314393954,0.8052965707,0.2027991024,2.1754366948,0.2507048988,-0.1344897546,0.2542754496,1366.8504952279,1762.5362201193,0.7191232655,0.3467045439
998.6196383756,0.1054188301,4.9529508632,463.1336465331,0.5739523733,0.3553602432,2.5388063046,0.2443805828,-0.0822989688,0.3715167855,1500.8828889102,0.091651094,4.2535919037,0.7215780907,0.2902667394,1.1203143303,0.2202484972,-0.0590689758,0.4277106432,1240.4375939042,1681.4338511633,0.5103425198,0.2290855178
1001.5245545795,0.1142299712,3.6733193649,450.9996531552,0.6537288474,0.2241836266,3.5770342173,0.1866722512,-0.1346892354,0.3868552053,1502.1571596275,0.0759707177,6.142024446,0.810209895,0.3322904441,2.4255342243,0.2211141414,-0.1427575292,0.2830706471,1190.7654365606,1712.5999142516,0.5145067356,0.6440791402
999.0918773976,0.1332980642,4.1071901591,385.0264707167,0.5521163606,0.1361801291,1.6893374721,0.1381319236,-0.1123071916,0.3491436703,1499.3383905783,0.0853240952,7.4971150429,0.6712281541,0.2902833343,0.2342237451,0.2271333161,-0.1436517759,0.3039054806,1209.8863611092,1745.6338782761,0.1216003464,0.0357217813
1000.2347667225,0.1111311133,5.9329619272,118.9851136109,0.6189855633,0.291068248,3.2780293986,0.2875847648,-0.0781140743,0.6495917995,1501.0889946656,0.0459385679,3.6436560051,0.7912236447,0.3088634536,2.7706735362,0.1479372319,-0.1103169549,0.5274735118,1078.6860146448,1521.0052392454,0.5760001636,0.668489026
999.8726235299,0.0895693088,2.9147569247,446.4536491184,0.7300951651,0.2190116449,3.8139633379,0.4018514161,-0.1144708608,0.311936379,1499.8771108704,0.102125874,5.0874224276,0.9638997471,0.2821901136,2.612554125,0.1880192826,-0.0849964442,0.7311515263,1116.4295113461,1731.8354356456,0.5955010722,0.6989379942
1000.7061312055,0.0744610919,4.51631699,206.3601627049,0.6718734405,0.2574849603,3.2714031346,0.4042541756,-0.1162025355,0.3359846705,1500.0074389523,0.0444357429,5.6469151469,0.8661786224,0.3477105783,3.870567609,0.1825320098,-0.1377849315,0.3860656296,1070.1029685705,1551.7883358726,0.5501609287,1.1560258875
1000.7823606435,0.1041021888,6.0188685279,610.9047857094,0.8098708424,0.470511732,3.3882887419,0.2852901758,-0.1024912517,0.6884991751,1501.2832381894,0.0979524625,6.5431086378,0.8495798357,0.3174824521,3.4917725568,0.1996802322,-0.0613492438,0.617903096,1383.5614856099,1892.820425587,1.2709885308,0.9342547963
999.8829039667,0.0987869393,2.9012002951,179.1353706536,0.8904119153,0.3056787017,4.0554243122,0.1416489927,-0.0729010975,0.3071617987,1500.7328678445,0.0767964059,6.924569896,0.9903650552,0.3204764684,4.7155953999,0.1722876388,-0.1220171662,0.5560729796,1051.2232261304,1595.9938478894,1.1006333546,1.4849868781
1000.1801831926,0.1043473934,5.3899090424,204.8034385086,0.8346412189,0.2008440848,3.2512710536,0.2944924042,-0.1132460073,0.9393133153,1499.0353058998,0.0858122603,6.191295836,0.7813397022,0.3465397688,2.8973638482,0.2190307955,-0.1323182555,0.4220961659,1115.3663391258,1607.8451383496,0.5136933308,0.7722724377
998.7560802784,0.0682988175,6.9883083286,572.2785002853,0.5865035342,0.4435148574,3.1760150598,0.2183063582,-0.1240249017,0.3886901602,1500.3106494623,0.0669408873,4.7629712102,0.737216945,0.3783295679,3.1822148655,0.152210899,-0.0892388443,0.4703931904,1271.9007140157,1682.7745066555,0.8156307138,0.8811652199
999.6596968986,0.0983754003,3.5485928961,580.5102355302,0.603691794,0.2222774409,2.9039608776,0.2085402507,-0.112570362,0.5896346001,1500.3671571616,0.077814723,6.6205457501,0.7047713849,0.2785473912,1.7362893494,0.2784267948,-0.1190639789,0.7316876661,1202.3124802135,1799.4320595942,0.3758320546,0.3165989486
